Strategy,Model,Train,Test,Accuracy,Precision_macro,Recall_macro,F1_macro,Class0_Precision,Class0_Recall,Class0_F1,Class0_Support,Class1_Precision,Class1_Recall,Class1_F1,Class1_Support,Macro_F1,Weighted_F1,Full_Report_JSON
RANDOM_SUBSTITUTION,bert-base-german-cased,GERMEVAL (full),HASOC (full),0.8001713428999786,0.6093318312507704,0.6702374289083555,0.6248134801898628,0.9274431057563588,0.8395540475036355,0.881312810075054,4126.0,0.291220556745182,0.5009208103130756,0.3683141503046716,543.0,0.6248134801898628,0.8216515823484921,"{""0"": {""precision"": 0.9274431057563588, ""recall"": 0.8395540475036355, ""f1-score"": 0.881312810075054, ""support"": 4126.0}, ""1"": {""precision"": 0.291220556745182, ""recall"": 0.5009208103130756, ""f1-score"": 0.36831415030467163, ""support"": 543.0}, ""accuracy"": 0.8001713428999786, ""macro avg"": {""precision"": 0.6093318312507704, ""recall"": 0.6702374289083555, ""f1-score"": 0.6248134801898628, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.8534510637531314, ""recall"": 0.8001713428999786, ""f1-score"": 0.8216515823484921, ""support"": 4669.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,GERMEVAL (full),GAHD (full),0.6014914514368861,0.5846089725633827,0.567700802213451,0.5593636609315004,0.62075378130424,0.7909952606635071,0.6956098916365657,6330.0,0.5484641638225256,0.3444063437633948,0.4231174302264349,4666.0,0.5593636609315004,0.579981497225901,"{""0"": {""precision"": 0.62075378130424, ""recall"": 0.7909952606635071, ""f1-score"": 0.6956098916365657, ""support"": 6330.0}, ""1"": {""precision"": 0.5484641638225256, ""recall"": 0.3444063437633948, ""f1-score"": 0.42311743022643494, ""support"": 4666.0}, ""accuracy"": 0.6014914514368861, ""macro avg"": {""precision"": 0.5846089725633827, ""recall"": 0.567700802213451, ""f1-score"": 0.5593636609315004, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.5900786853448293, ""recall"": 0.6014914514368861, ""f1-score"": 0.579981497225901, ""support"": 10996.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,GERMEVAL (full),HASOC+GAHD (HASOC+GAHD),0.6607085860197893,0.6020520837883865,0.5854393376744946,0.5876973450250347,0.7178205236844335,0.8101568477429227,0.7611987239969448,10456.0,0.4862836438923395,0.3607218276060664,0.4141959660531246,5209.0,0.5876973450250347,0.6458117232864846,"{""0"": {""precision"": 0.7178205236844335, ""recall"": 0.8101568477429227, ""f1-score"": 0.7611987239969448, ""support"": 10456.0}, ""1"": {""precision"": 0.4862836438923395, ""recall"": 0.3607218276060664, ""f1-score"": 0.41419596605312464, ""support"": 5209.0}, ""accuracy"": 0.6607085860197893, ""macro avg"": {""precision"": 0.6020520837883865, ""recall"": 0.5854393376744946, ""f1-score"": 0.5876973450250347, ""support"": 15665.0}, ""weighted avg"": {""precision"": 0.6408287837012213, ""recall"": 0.6607085860197893, ""f1-score"": 0.6458117232864846, ""support"": 15665.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,HASOC (full),GERMEVAL (full),0.6897823242535982,0.719197987895156,0.5502844321815203,0.5076790147408055,0.6862029933341718,0.9797091039683964,0.8071005917159764,5569.0,0.7521929824561403,0.1208597603946441,0.2082574377656345,2838.0,0.5076790147408055,0.6049456171815325,"{""0"": {""precision"": 0.6862029933341718, ""recall"": 0.9797091039683965, ""f1-score"": 0.8071005917159764, ""support"": 5569.0}, ""1"": {""precision"": 0.7521929824561403, ""recall"": 0.12085976039464412, ""f1-score"": 0.2082574377656345, ""support"": 2838.0}, ""accuracy"": 0.6897823242535982, ""macro avg"": {""precision"": 0.719197987895156, ""recall"": 0.5502844321815203, ""f1-score"": 0.5076790147408055, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.7084796186616544, ""recall"": 0.6897823242535982, ""f1-score"": 0.6049456171815325, ""support"": 8407.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,HASOC (full),GAHD (full),0.5767551837031648,0.5459871268552747,0.5080465117223923,0.41062399657113,0.5797791317593298,0.962085308056872,0.723535701556374,6330.0,0.5121951219512195,0.0540077153879125,0.097712291585886,4666.0,0.41062399657113,0.4579762225710796,"{""0"": {""precision"": 0.5797791317593298, ""recall"": 0.9620853080568721, ""f1-score"": 0.723535701556374, ""support"": 6330.0}, ""1"": {""precision"": 0.5121951219512195, ""recall"": 0.05400771538791256, ""f1-score"": 0.097712291585886, ""support"": 4666.0}, ""accuracy"": 0.5767551837031648, ""macro avg"": {""precision"": 0.5459871268552747, ""recall"": 0.5080465117223923, ""f1-score"": 0.41062399657113, ""support"": 10996.0}, ""weighted avg"": {""precision"": 0.5511007951128545, ""recall"": 0.5767551837031648, ""f1-score"": 0.4579762225710796, ""support"": 10996.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,HASOC (full),GERMEVAL+GAHD (GERMEVAL+GAHD),0.625727980209246,0.6266335206975115,0.5248123431292985,0.4507757429051188,0.6256299105933352,0.9703336414824776,0.7607564077222112,11899.0,0.6276371308016878,0.0792910447761194,0.1407950780880265,7504.0,0.4507757429051188,0.5209898861752894,"{""0"": {""precision"": 0.6256299105933352, ""recall"": 0.9703336414824775, ""f1-score"": 0.7607564077222112, ""support"": 11899.0}, ""1"": {""precision"": 0.6276371308016878, ""recall"": 0.07929104477611941, ""f1-score"": 0.1407950780880265, ""support"": 7504.0}, ""accuracy"": 0.625727980209246, ""macro avg"": {""precision"": 0.6266335206975115, ""recall"": 0.5248123431292985, ""f1-score"": 0.45077574290511885, ""support"": 19403.0}, ""weighted avg"": {""precision"": 0.6264061916036675, ""recall"": 0.625727980209246, ""f1-score"": 0.5209898861752894, ""support"": 19403.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,GAHD (full),GERMEVAL (full),0.5986677768526228,0.5631787026137722,0.5665261842240299,0.5637328968921964,0.7103699444124976,0.6654695636559526,0.6871870943816057,5569.0,0.415987460815047,0.4675828047921071,0.440278699402787,2838.0,0.5637328968921964,0.6038367880951911,"{""0"": {""precision"": 0.7103699444124976, ""recall"": 0.6654695636559526, ""f1-score"": 0.6871870943816057, ""support"": 5569.0}, ""1"": {""precision"": 0.415987460815047, ""recall"": 0.4675828047921071, ""f1-score"": 0.440278699402787, ""support"": 2838.0}, ""accuracy"": 0.5986677768526228, ""macro avg"": {""precision"": 0.5631787026137722, ""recall"": 0.5665261842240299, ""f1-score"": 0.5637328968921964, ""support"": 8407.0}, ""weighted avg"": {""precision"": 0.6109935332730226, ""recall"": 0.5986677768526228, ""f1-score"": 0.6038367880951911, ""support"": 8407.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,GAHD (full),HASOC (full),0.681944741914757,0.5377297316965092,0.5777564722297357,0.5214321285731,0.9066830920850016,0.7135239941832283,0.7985894479858945,4126.0,0.1687763713080168,0.4419889502762431,0.2442748091603053,543.0,0.5214321285731,0.73412321348551,"{""0"": {""precision"": 0.9066830920850015, ""recall"": 0.7135239941832283, ""f1-score"": 0.7985894479858945, ""support"": 4126.0}, ""1"": {""precision"": 0.16877637130801687, ""recall"": 0.4419889502762431, ""f1-score"": 0.24427480916030533, ""support"": 543.0}, ""accuracy"": 0.681944741914757, ""macro avg"": {""precision"": 0.5377297316965092, ""recall"": 0.5777564722297357, ""f1-score"": 0.5214321285731, ""support"": 4669.0}, ""weighted avg"": {""precision"": 0.8208652832647182, ""recall"": 0.681944741914757, ""f1-score"": 0.73412321348551, ""support"": 4669.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,GAHD (full),HASOC+GERMEVAL (HASOC+GERMEVAL),0.6284031814010401,0.5627231787873174,0.5746964615386259,0.562256133762397,0.7856805293005671,0.6859205776173285,0.7324191860785285,9695.0,0.3397658282740676,0.4634723454599231,0.3920930814462655,3381.0,0.562256133762397,0.6444226611655827,"{""0"": {""precision"": 0.7856805293005671, ""recall"": 0.6859205776173285, ""f1-score"": 0.7324191860785285, ""support"": 9695.0}, ""1"": {""precision"": 0.33976582827406765, ""recall"": 0.4634723454599231, ""f1-score"": 0.3920930814462655, ""support"": 3381.0}, ""accuracy"": 0.6284031814010401, ""macro avg"": {""precision"": 0.5627231787873174, ""recall"": 0.5746964615386259, ""f1-score"": 0.562256133762397, ""support"": 13076.0}, ""weighted avg"": {""precision"": 0.6703824561764776, ""recall"": 0.6284031814010401, ""f1-score"": 0.6444226611655827, ""support"": 13076.0}}"
RANDOM_SUBSTITUTION,bert-base-german-cased,GERMEVAL (train),GERMEVAL (test),0.7904649793996469,0.7730818432103228,0.7431007272164629,0.7536228814249728,0.8116883116883117,0.8896797153024911,0.8488964346349746,2248.0,0.734475374732334,0.5965217391304348,0.6583493282149712,1150.0,0.7536228814249728,0.7844087441161388,"{""0"": {""precision"": 0.8116883116883117, ""recall"": 0.8896797153024911, ""f1-score"": 0.8488964346349746, ""support"": 2248.0}, ""1"": {""precision"": 0.734475374732334, ""recall"": 0.5965217391304348, ""f1-score"": 0.6583493282149712, ""support"": 1150.0}, ""accuracy"": 0.7904649793996469, ""macro avg"": {""precision"": 0.7730818432103228, ""recall"": 0.7431007272164629, ""f1-score"": 0.7536228814249728, ""support"": 3398.0}, ""weighted avg"": {""precision"": 0.78555679976972, ""recall"": 0.7904649793996469, ""f1-score"": 0.7844087441161388, ""support"": 3398.0}}"
